ts_ms,file_type,uri,latency_ms,status,bytes_received
5430026.771108,small,/small/small_49.html,2.5470990003668703,200,10332
5430037.180665,small,/small/small_22.html,0.4915789995720843,200,10332
5430047.306356001,small,/small/small_19.html,0.5957059993306757,200,10332
5430057.647587,small,/small/small_17.html,0.4833190005228971,200,10332
5430067.997771,small,/small/small_48.html,0.47200399967550766,200,10332
5430078.261578,small,/small/small_18.html,0.5435940001916606,200,10332
5430088.491161,small,/small/small_46.html,0.4485950003072503,200,10332
5430098.831882,small,/small/small_49.html,0.5028899995522806,200,10332
5430109.1858560005,small,/small/small_01.html,0.42276900057913736,200,10332
5430119.318654001,small,/small/small_01.html,0.4721159994005575,200,10332
5430129.656082,small,/small/small_32.html,0.5415510004240787,200,10332
5430139.992690001,small,/small/small_02.html,0.4300029995647492,200,10332
5430150.164944,small,/small/small_32.html,0.4699589999290765,200,10332
5430160.301283,small,/small/small_16.html,0.45261000013852026,200,10332
5430170.634237,small,/small/small_06.html,0.4863200001636869,200,10332
5430180.983074,small,/small/small_11.html,0.5222620002314216,200,10332
5430191.223025,small,/small/small_31.html,0.4291360000934219,200,10332
5430201.451832,small,/small/small_06.html,0.46312900030898163,200,10332
5430211.616295,small,/small/small_37.html,0.49344800027029123,200,10332
5430221.838439,small,/small/small_09.html,0.43517500034795376,200,10332
5430227.013983,small,/small/small_29.html,0.42038399988086894,200,10332
5430237.235089,small,/small/small_32.html,0.4456349997781217,200,10332
5430247.4638869995,small,/small/small_40.html,0.4308890001993859,200,10332
5430257.801765,small,/small/small_17.html,0.4359760005172575,200,10332
5430268.1490980005,small,/small/small_50.html,0.44709499979944667,200,10332
5430278.230432,small,/small/small_33.html,0.504019999425509,200,10332
5430288.466764,small,/small/small_03.html,0.43662400003086077,200,10332
5430298.7988020005,small,/small/small_08.html,0.467128000309458,200,10332
5430309.14395,small,/small/small_36.html,0.433432999670913,200,10332
5430319.23655,small,/small/small_05.html,0.46907999967515934,200,10332
5430329.471158,small,/small/small_13.html,0.44717999935528496,200,10332
5430339.823338,small,/small/small_44.html,0.4227679992254707,200,10332
