ts_ms,file_type,uri,latency_ms,status,bytes_received
14912904.056374,small,/small/small_06.html,2.3545389994978905,200,10332
14912914.252502,large,/large/large_17.html,1.2171950002084486,200,512093
14912924.483626,small,/small/small_24.html,0.4312230012146756,200,10332
14912934.832364999,small,/small/small_07.html,0.47636599992983975,200,10332
14912945.069651,large,/large/large_15.html,1.0340169992559822,200,512093
14912955.210447,small,/small/small_19.html,0.49199200111615937,200,10332
14912965.461151,large,/large/large_14.html,0.9229489987774286,200,512093
14912975.80298,small,/small/small_04.html,0.49093400048150215,200,10332
14912986.053798,small,/small/small_05.html,0.4410799992911052,200,10332
14912996.261001,small,/small/small_24.html,0.5041950007580454,200,10332
14913006.564621,small,/small/small_28.html,0.4853059999732068,200,10332
14913016.897766,large,/large/large_19.html,0.9327019997726893,200,512093
14913027.119633,small,/small/small_46.html,0.4927810005028732,200,10332
14913037.269098,small,/small/small_03.html,0.43131699931109324,200,10332
14913047.500586001,large,/large/large_20.html,0.948138000239851,200,512093
14913057.843574,small,/small/small_27.html,0.49987100101134274,200,10332
14913068.176930001,small,/small/small_01.html,0.432201999501558,200,10332
14913078.303624999,small,/small/small_24.html,0.4720030010503251,200,10332
14913088.555868,small,/small/small_38.html,0.48551800136920065,200,10332
14913098.859530998,small,/small/small_21.html,0.45509399933507666,200,10332
14913104.036431,small,/small/small_11.html,0.42296700121369213,200,10332
14913114.216591999,large,/large/large_01.html,0.9564209995005513,200,512093
14913124.450527001,large,/large/large_07.html,0.9818920007091947,200,512093
14913134.786951,large,/large/large_10.html,0.9281059992645169,200,512093
14913145.087662,small,/small/small_33.html,0.4784520006069215,200,10332
14913155.290267,small,/small/small_20.html,0.4583200006891275,200,10332
14913165.637194,small,/small/small_19.html,0.43317500058037695,200,10332
14913175.990396999,small,/small/small_14.html,0.497307000841829,200,10332
14913186.246076,small,/small/small_14.html,0.4267130007065134,200,10332
14913196.376166001,small,/small/small_41.html,0.48749999950814527,200,10332
14913206.586491,small,/small/small_29.html,0.49055899944505654,200,10332
14913216.937425999,small,/small/small_42.html,0.4152869987592567,200,10332
14913227.192702,small,/small/small_42.html,0.4355300006864127,200,10332
14913237.368579999,small,/small/small_29.html,0.5677329991158331,200,10332
14913247.519303,small,/small/small_22.html,0.5194000004848931,200,10332
14913257.892428001,small,/small/small_07.html,0.4762070002470864,200,10332
14913268.1453,large,/large/large_03.html,0.9146840002358658,200,512093
14913278.303747,small,/small/small_41.html,0.4755140016641235,200,10332
14913288.538469,small,/small/small_16.html,0.45536499965237454,200,10332
14913298.877725,large,/large/large_10.html,0.9129039990511956,200,512093
14913309.134066999,small,/small/small_37.html,0.5047410013503395,200,10332
14913314.226451999,small,/small/small_19.html,0.4115609990549274,200,10332
14913324.460088002,small,/small/small_08.html,0.44554700070875697,200,10332
14913334.791826,small,/small/small_28.html,0.4072899992024759,200,10332
14913345.054313,small,/small/small_35.html,0.44537199937622063,200,10332
14913355.236886,large,/large/large_01.html,0.9171550009341445,200,512093
14913365.469042001,small,/small/small_05.html,0.4275289993529441,200,10332
14913375.811025,small,/small/small_04.html,0.4326700000092387,200,10332
14913386.053086,small,/small/small_11.html,0.4043379994982388,200,10332
14913396.224475,small,/small/small_21.html,0.43139000081282575,200,10332
14913406.386442,small,/small/small_06.html,0.44690399954561144,200,10332
14913416.713881,large,/large/large_02.html,0.9581399990565842,200,512093
14913427.027254,small,/small/small_16.html,0.46106500121823046,200,10332
14913437.23076,large,/large/large_19.html,0.9311079993494786,200,512093
14913447.456931,large,/large/large_12.html,0.9437450007681036,200,512093
14913457.797915,large,/large/large_09.html,0.9829009995883098,200,512093
14913468.144853,large,/large/large_02.html,0.9358159986732062,200,512093
14913478.241472,large,/large/large_18.html,0.9627789986552671,200,512093
14913488.397056,small,/small/small_13.html,0.4986929998267442,200,10332
14913498.658044,large,/large/large_10.html,0.9886480002023745,200,512093
14913508.826709,small,/small/small_18.html,0.46565400043618865,200,10332
14913519.165185,small,/small/small_02.html,0.4187540016573621,200,10332
14913524.233738,small,/small/small_29.html,0.4465550009626895,200,10332
14913534.460368,small,/small/small_49.html,0.40370700116909575,200,10332
14913544.802254,large,/large/large_12.html,0.9844670003076317,200,512093
14913555.079284001,large,/large/large_12.html,0.9624860012991121,200,512093
14913565.229447,large,/large/large_12.html,0.9066460006579291,200,512093
14913575.464277001,small,/small/small_05.html,0.4810049995285226,200,10332
14913585.804151,large,/large/large_20.html,0.9337699993920978,200,512093
14913596.131063,small,/small/small_11.html,0.46276700049929786,200,10332
14913606.284479,small,/small/small_37.html,0.4441660003067227,200,10332
14913616.622353,large,/large/large_10.html,0.9325749997515231,200,512093
14913626.815957,small,/small/small_03.html,0.44984400119574275,200,10332
14913637.070741,small,/small/small_03.html,0.40995600102178287,200,10332
14913647.236745998,large,/large/large_11.html,0.9341889999632258,200,512093
14913657.465373,large,/large/large_20.html,0.9905970000545494,200,512093
