ts_ms,file_type,uri,latency_ms,status,bytes_received
18285699.348733,small,/small/small_15.html,2.4677080000401475,200,10332
18285702.025799002,large,/large/large_13.html,1.134320002165623,200,512093
18285704.185644,small,/small/small_45.html,0.43681600072886795,200,10332
18285706.314749002,small,/small/small_18.html,0.41933099782909267,200,10332
18285707.403049,small,/small/small_47.html,0.4925899993395433,200,10332
18285709.775028,small,/small/small_01.html,0.46611200014012866,200,10332
18285712.129592,small,/small/small_43.html,0.42956099787261337,200,10332
18285714.234382,large,/large/large_01.html,0.9450550023757387,200,512093
18285715.56137,small,/small/small_10.html,0.41006099854712375,200,10332
18285717.828978,large,/large/large_11.html,0.8837669993226882,200,512093
18285720.188284002,small,/small/small_42.html,0.405167000280926,200,10332
18285722.367914002,small,/small/small_38.html,0.5032910012232605,200,10332
18285723.46748,small,/small/small_38.html,0.401810000767,200,10332
18285725.738128,small,/small/small_19.html,0.460994997411035,200,10332
18285728.010915,large,/large/large_07.html,0.9567449997121003,200,512093
18285729.384776,small,/small/small_24.html,0.42572500024107285,200,10332
18285731.723316,small,/small/small_09.html,0.467278001451632,200,10332
18285734.063835,small,/small/small_02.html,0.43474300036905333,200,10332
18285736.17855,small,/small/small_10.html,0.4636109988496173,200,10332
18285738.405535,small,/small/small_12.html,0.4273939994163811,200,10332
18285739.585734997,small,/small/small_21.html,0.40918000013334677,200,10332
18285741.926462002,small,/small/small_02.html,0.46626399853266776,200,10332
18285744.188767,small,/small/small_12.html,0.42507699981797487,200,10332
18285746.317501,small,/small/small_04.html,0.42726899846456945,200,10332
18285747.488877002,small,/small/small_10.html,0.4109430010430515,200,10332
18285749.812809,small,/small/small_06.html,0.4445369995664805,200,10332
18285752.12533,small,/small/small_43.html,0.44510299994726665,200,10332
18285754.237501998,small,/small/small_26.html,0.4385370011732448,200,10332
18285756.465539,small,/small/small_06.html,0.412449000577908,200,10332
18285757.639023,small,/small/small_30.html,0.43213800017838366,200,10332
18285759.927968,large,/large/large_13.html,1.002353001240408,200,512093
