ts_ms,file_type,uri,latency_ms,status,bytes_received
19597861.976164002,small,/small/small_43.html,2.7105129993287846,200,10332
19597864.77435,small,/small/small_23.html,0.4535529988061171,200,10332
19597867.169683,small,/small/small_01.html,0.4310360018280335,200,10332
19597868.178736,large,/large/large_16.html,1.0888950018852483,200,512093
19597870.477942,small,/small/small_30.html,0.45451000187313184,200,10332
19597872.720069002,small,/small/small_39.html,0.5063500029791612,200,10332
19597874.954188,small,/small/small_01.html,0.4658940015360713,200,10332
19597875.993371,small,/small/small_10.html,0.47100700248847716,200,10332
19597878.223635003,large,/large/large_12.html,0.9323899976152461,200,512093
19597880.704109002,small,/small/small_14.html,0.43934700079262257,200,10332
19597883.062162,small,/small/small_13.html,0.43929000094067305,200,10332
19597884.197235,small,/small/small_44.html,0.4152139990765136,200,10332
19597886.322639998,large,/large/large_13.html,0.8937319980759639,200,512093
19597888.783712998,small,/small/small_06.html,0.5615570007648785,200,10332
19597891.075537,small,/small/small_04.html,0.46048900185269304,200,10332
19597892.192168,large,/large/large_17.html,0.941922000492923,200,512093
19597894.688614,small,/small/small_28.html,0.4358299993327819,200,10332
19597896.929094,large,/large/large_04.html,0.877255999512272,200,512093
19597898.176848,small,/small/small_09.html,0.4286820003471803,200,10332
19597900.306306,small,/small/small_40.html,0.41886499820975587,200,10332
19597902.644654002,small,/small/small_45.html,0.38298399886116385,200,10332
19597904.972929,large,/large/large_18.html,0.9737019972817507,200,512093
19597906.379701,small,/small/small_06.html,0.4372830007923767,200,10332
19597908.711902,small,/small/small_27.html,0.4289440003049094,200,10332
19597911.057804998,small,/small/small_31.html,0.42123300227103755,200,10332
19597912.091806,small,/small/small_25.html,0.41713599784998223,200,10332
19597914.228598002,small,/small/small_42.html,0.4298920030123554,200,10332
19597916.454563,small,/small/small_13.html,0.40712500049266964,200,10332
19597918.791592002,large,/large/large_09.html,0.889605002157623,200,512093
19597920.006208003,small,/small/small_24.html,0.4168350023974199,200,10332
19597922.164655,large,/large/large_13.html,0.9316989999206271,200,512093
19597924.639273997,small,/small/small_08.html,0.42499199844314717,200,10332
19597926.976806,small,/small/small_22.html,0.4346249988884665,200,10332
19597928.13338,small,/small/small_33.html,0.4177269984211307,200,10332
19597930.280015,small,/small/small_49.html,0.40991100104292855,200,10332
19597932.613038,small,/small/small_02.html,0.41945200064219534,200,10332
19597934.956608,small,/small/small_28.html,0.40801899740472436,200,10332
19597936.119406,small,/small/small_02.html,0.41259800127591006,200,10332
19597938.23532,small,/small/small_28.html,0.4370880014903378,200,10332
19597940.464185998,small,/small/small_14.html,0.4010299999208655,200,10332
19597942.729776002,small,/small/small_07.html,0.4109170004085172,200,10332
19597945.060475998,small,/small/small_15.html,0.4293410020181909,200,10332
19597946.155054,small,/small/small_45.html,0.41157899977406487,200,10332
19597948.303669,small,/small/small_28.html,0.41524800326442346,200,10332
19597950.637428,small,/small/small_23.html,0.4079020000062883,200,10332
19597952.976751998,small,/small/small_47.html,0.41504300315864384,200,10332
19597954.067032,small,/small/small_30.html,0.41555200004950166,200,10332
19597956.241326,small,/small/small_22.html,0.4190839972579852,200,10332
19597958.365402,small,/small/small_31.html,0.40945499858935364,200,10332
19597960.65509,small,/small/small_31.html,0.3956279979320243,200,10332
19597962.992540002,small,/small/small_11.html,0.4076709992659744,200,10332
19597964.175481,small,/small/small_36.html,0.41142499685520306,200,10332
19597966.303255003,small,/small/small_13.html,0.40450300002703443,200,10332
19597968.623562,small,/small/small_15.html,0.3914560002158396,200,10332
19597970.885098998,large,/large/large_01.html,0.9148379976977594,200,512093
19597972.185500998,large,/large/large_11.html,0.8909019998100121,200,512093
19597974.623059,small,/small/small_01.html,0.4135329982091207,200,10332
19597976.961831,small,/small/small_16.html,0.4139320008107461,200,10332
19597978.116725,small,/small/small_24.html,0.40597000042907894,200,10332
19597980.22496,large,/large/large_17.html,0.8845760021358728,200,512093
19597982.635806,small,/small/small_21.html,0.45374399996944703,200,10332
19597984.976525,large,/large/large_09.html,0.908982998225838,200,512093
19597986.280963,small,/small/small_15.html,0.4138570002396591,200,10332
19597988.536849,small,/small/small_33.html,0.43830899812746793,200,10332
19597990.802682,small,/small/small_41.html,0.3971469996031374,200,10332
19597992.931188002,small,/small/small_44.html,0.4475329988054,200,10332
19597994.091926,large,/large/large_06.html,0.9512030010228045,200,512093
19597996.59447,small,/small/small_40.html,0.39883600038592704,200,10332
19597998.85765,large,/large/large_09.html,0.8572149999963585,200,512093
19598000.09668,small,/small/small_33.html,0.42176400165772066,200,10332
19598002.168967,small,/small/small_29.html,0.40388900015386753,200,10332
19598004.351761,small,/small/small_14.html,0.4484310011321213,200,10332
19598006.675938997,small,/small/small_34.html,0.4352200012363028,200,10332
19598009.012347,small,/small/small_44.html,0.4033109980809968,200,10332
19598010.183318,small,/small/small_02.html,0.40870199882192537,200,10332
19598012.304716002,small,/small/small_18.html,0.40001999877858907,200,10332
19598014.636426,small,/small/small_16.html,0.46023399772820994,200,10332
19598016.97589,small,/small/small_31.html,0.42053200013469905,200,10332
19598018.065754,large,/large/large_18.html,0.9063140023499727,200,512093
19598020.512661003,small,/small/small_47.html,0.43081299736513756,200,10332
19598022.845314,large,/large/large_09.html,0.9029419998114463,200,512093
19598024.124087997,small,/small/small_27.html,0.4157899966230616,200,10332
19598026.250783,small,/small/small_06.html,0.4140370001550764,200,10332
19598028.479716,large,/large/large_07.html,0.9061669989023358,200,512093
19598030.938966,small,/small/small_23.html,0.4159380005148705,200,10332
19598032.092234,large,/large/large_13.html,0.9245770015695598,200,512093
19598034.550925,small,/small/small_02.html,0.40241399983642623,200,10332
19598036.80801,small,/small/small_10.html,0.402346999180736,200,10332
