ts_ms,file_type,uri,latency_ms,status,bytes_received
7239238.040294,small,/small/small_45.html,2.4706989997866913,200,10332
7239248.252444,small,/small/small_34.html,0.4878489999100566,200,10332
7239258.473777,small,/small/small_18.html,0.4332870003054268,200,10332
7239268.820746,small,/small/small_19.html,0.5016649993194733,200,10332
7239279.176828001,small,/small/small_43.html,0.46335799925145693,200,10332
7239289.401807,small,/small/small_30.html,0.46016299984330544,200,10332
7239299.7407,small,/small/small_26.html,0.43891099994652905,200,10332
7239310.068194,small,/small/small_08.html,0.4689570005211863,200,10332
7239320.217139,small,/small/small_21.html,0.43251700026303297,200,10332
7239330.447418001,small,/small/small_17.html,0.46324499999172986,200,10332
7239340.70932,small,/small/small_41.html,0.4639669996322482,200,10332
7239351.069916,small,/small/small_10.html,0.4416940000737668,200,10332
7239361.248098999,small,/small/small_43.html,0.46060899967415025,200,10332
7239371.37953,small,/small/small_11.html,0.46199099961086176,200,10332
7239381.71496,small,/small/small_05.html,0.4957390001436579,200,10332
7239392.0600310005,small,/small/small_22.html,0.46353699963219697,200,10332
7239402.201668,small,/small/small_18.html,0.4281169995010714,200,10332
7239412.489668,small,/small/small_25.html,0.4647940004360862,200,10332
7239422.7448,small,/small/small_29.html,0.46948099952714983,200,10332
7239433.005426,small,/small/small_07.html,0.6204610008353484,200,10332
7239438.092169,small,/small/small_44.html,0.4627719999916735,200,10332
7239448.225131,small,/small/small_38.html,0.42911299988190876,200,10332
7239458.4656650005,small,/small/small_41.html,0.4543329996522516,200,10332
7239468.805408,small,/small/small_07.html,0.42657800076995045,200,10332
7239479.0629859995,small,/small/small_32.html,0.45748100001219427,200,10332
7239489.22654,small,/small/small_13.html,0.4560369998216629,200,10332
7239499.457568,small,/small/small_40.html,0.4364200003692531,200,10332
7239509.737962,small,/small/small_19.html,0.47541399999317946,200,10332
7239520.076499,small,/small/small_07.html,0.43170200024178484,200,10332
7239530.235644,small,/small/small_06.html,0.4594270003508427,200,10332
7239540.387213,small,/small/small_08.html,0.4485559993554489,200,10332
7239550.68767,small,/small/small_48.html,0.41740600045159226,200,10332
7239560.948807,small,/small/small_44.html,0.4549690002022544,200,10332
7239571.20316,small,/small/small_06.html,0.4874520000157645,200,10332
7239581.415046,small,/small/small_44.html,0.4131839996261988,200,10332
7239591.759281999,small,/small/small_25.html,0.4933339996568975,200,10332
7239602.106632,small,/small/small_32.html,0.42417500026203925,200,10332
7239612.323429,small,/small/small_27.html,0.4454519994396833,200,10332
7239622.555432,small,/small/small_07.html,0.43091200041089905,200,10332
7239632.899305999,small,/small/small_26.html,0.41903100009221816,200,10332
7239643.168775,small,/small/small_40.html,0.4513969997788081,200,10332
7239648.235099,small,/small/small_05.html,0.41205100023944397,200,10332
7239658.460495001,small,/small/small_32.html,0.4342050006016507,200,10332
7239668.806257,small,/small/small_37.html,0.45063600009598304,200,10332
7239679.078188,small,/small/small_46.html,0.45863099967391463,200,10332
7239689.234701,small,/small/small_28.html,0.5002710004191613,200,10332
7239699.369238,small,/small/small_46.html,0.44128400077170227,200,10332
7239709.608536,small,/small/small_31.html,0.4905079995296546,200,10332
