ts_ms,file_type,uri,latency_ms,status,bytes_received
11855929.673651,small,/small/small_28.html,2.2269679993769387,200,10332
11855940.103611,large,/large/large_04.html,1.138747000368312,200,512093
11855950.226473,small,/small/small_45.html,0.504589001138811,200,10332
11855960.460974,small,/small/small_03.html,0.47172399899864104,200,10332
11855970.697027,small,/small/small_11.html,0.44764799895347096,200,10332
11855980.935031999,small,/small/small_21.html,0.548878000699915,200,10332
11855991.187238,small,/small/small_22.html,0.4927600002702093,200,10332
11856001.417153,small,/small/small_20.html,0.4794430005858885,200,10332
11856011.678911,small,/small/small_49.html,0.4737999988719821,200,10332
11856022.020251,small,/small/small_15.html,0.4263179998815758,200,10332
11856032.225486001,large,/large/large_03.html,0.9822069987421855,200,512093
11856042.45133,small,/small/small_10.html,0.47777600047993474,200,10332
11856052.787407,small,/small/small_16.html,0.44820499897468835,200,10332
11856063.108987,small,/small/small_24.html,0.4581260000122711,200,10332
11856073.225447001,large,/large/large_20.html,0.9251520004909253,200,512093
11856083.459294999,small,/small/small_10.html,0.47777599866094533,200,10332
11856093.79678,small,/small/small_17.html,0.462287000118522,200,10332
11856104.050107,small,/small/small_09.html,0.43714200000977144,200,10332
11856114.228335,large,/large/large_03.html,0.9756840008776635,200,512093
11856124.456048,small,/small/small_26.html,0.45389600018097553,200,10332
11856134.794711001,small,/small/small_12.html,0.45154199870012235,200,10332
11856139.969078,small,/small/small_27.html,0.43895599992538337,200,10332
11856150.17457,small,/small/small_41.html,0.45098500049789436,200,10332
11856160.304968,small,/small/small_28.html,0.4601950004143873,200,10332
11856170.634527,small,/small/small_45.html,0.3905600005964516,200,10332
11856180.972766,small,/small/small_24.html,0.4653029991459334,200,10332
11856191.207493,small,/small/small_34.html,0.457310999991023,200,10332
11856201.444511,large,/large/large_08.html,0.9435869997105328,200,512093
11856211.673221,small,/small/small_02.html,0.4959500001859851,200,10332
11856222.016015999,small,/small/small_28.html,0.4341340008977568,200,10332
11856232.089564001,large,/large/large_08.html,1.004149999062065,200,512093
11856242.235046,large,/large/large_03.html,0.9699020010884851,200,512093
11856252.361422,small,/small/small_48.html,0.42698299876064993,200,10332
11856262.725095,large,/large/large_19.html,0.9847520013863686,200,512093
11856273.056971,large,/large/large_19.html,0.9011930014821701,200,512093
11856283.264307,large,/large/large_08.html,0.9686570010671858,200,512093
11856293.485372,small,/small/small_44.html,0.46234100045694504,200,10332
11856303.808529,small,/small/small_43.html,0.4103419996681623,200,10332
11856314.059001999,small,/small/small_39.html,0.45762800073134713,200,10332
11856324.219865,small,/small/small_35.html,0.40514600004826207,200,10332
11856334.555267,small,/small/small_01.html,0.45296399912331253,200,10332
11856339.72755,small,/small/small_09.html,0.43596899922704324,200,10332
11856350.0235,large,/large/large_19.html,0.9290689995395951,200,512093
11856360.234468,small,/small/small_47.html,0.4780060007760767,200,10332
11856370.467236,small,/small/small_03.html,0.45159100045566447,200,10332
11856380.703662,small,/small/small_17.html,0.46207599916670006,200,10332
11856391.06917,small,/small/small_02.html,0.42030899930978194,200,10332
11856401.22236,large,/large/large_15.html,0.9781789995031431,200,512093
11856411.479453,small,/small/small_43.html,0.4750239986606175,200,10332
11856421.762469001,large,/large/large_10.html,0.9337009996670531,200,512093
11856432.038285,small,/small/small_27.html,0.4917920014122501,200,10332
11856442.305179,small,/small/small_34.html,0.4414139984874055,200,10332
11856452.640831,small,/small/small_16.html,0.45108599988452625,200,10332
11856462.988507,small,/small/small_07.html,0.4850859986618161,200,10332
11856473.222762,small,/small/small_05.html,0.41806199988059234,200,10332
11856483.363699999,small,/small/small_29.html,0.6501269999716897,200,10332
11856493.710928,small,/small/small_19.html,0.5082560001028469,200,10332
11856504.09014,small,/small/small_01.html,0.41558800148777664,200,10332
11856514.229988001,large,/large/large_09.html,0.9166609997919295,200,512093
11856524.462645,large,/large/large_16.html,1.0757320014818106,200,512093
11856534.728969,small,/small/small_12.html,0.4750479984068079,200,10332
11856539.904458001,small,/small/small_37.html,0.40610399992146995,200,10332
11856550.123608,large,/large/large_19.html,0.9437030003027758,200,512093
11856560.275451,large,/large/large_20.html,0.9895029998006066,200,512093
11856570.60866,small,/small/small_11.html,0.4913319990009768,200,10332
11856580.847414,small,/small/small_37.html,0.44990700007474516,200,10332
11856591.158833,large,/large/large_08.html,0.95084300119197,200,512093
11856601.390429,small,/small/small_20.html,0.44167300075059757,200,10332
11856611.595881999,small,/small/small_12.html,0.45497199971578084,200,10332
11856621.820886,large,/large/large_04.html,0.8997040004032897,200,512093
11856632.057673,small,/small/small_28.html,0.4629760005627759,200,10332
11856642.185168,small,/small/small_33.html,0.42616300015652087,200,10332
11856652.31779,small,/small/small_41.html,0.40310700023837853,200,10332
11856662.645126,small,/small/small_41.html,0.39546300104120746,200,10332
11856672.906152,small,/small/small_38.html,0.4209380003885599,200,10332
11856683.178528,small,/small/small_07.html,0.4400280013214797,200,10332
11856693.376077,small,/small/small_36.html,0.47986900062824134,200,10332
11856703.713154,small,/small/small_17.html,0.4342869997344678,200,10332
11856714.009067,small,/small/small_50.html,0.4044740016979631,200,10332
11856724.155124001,small,/small/small_03.html,0.44681699910142925,200,10332
11856734.287924001,small,/small/small_41.html,0.5374190004658885,200,10332
11856744.522903,small,/small/small_21.html,0.46975700024631806,200,10332
11856749.700096,small,/small/small_18.html,0.4066540004714625,200,10332
11856760.095081,small,/small/small_28.html,0.3964240004279418,200,10332
11856770.217884999,small,/small/small_28.html,0.40356099998462014,200,10332
11856780.487383999,small,/small/small_44.html,0.41637000140326563,200,10332
11856790.712537,large,/large/large_15.html,1.0583410003164317,200,512093
11856800.960538,small,/small/small_38.html,0.5134010007168399,200,10332
11856811.175192999,large,/large/large_12.html,0.8798889994068304,200,512093
11856821.301546,small,/small/small_09.html,0.4358020014478825,200,10332
11856831.551651,large,/large/large_15.html,0.9529869985271944,200,512093
11856841.890924001,small,/small/small_17.html,0.4236389995639911,200,10332
11856852.175061,small,/small/small_15.html,0.39908100006869063,200,10332
11856862.303733,large,/large/large_04.html,0.9162379992631031,200,512093
11856872.635118,large,/large/large_12.html,0.9246910012734588,200,512093
11856882.98324,large,/large/large_20.html,1.0129900001629721,200,512093
11856893.228548,small,/small/small_18.html,0.4202370000712108,200,10332
11856903.451616999,small,/small/small_34.html,0.41262200102210045,200,10332
11856913.798716,small,/small/small_03.html,0.4110530007892521,200,10332
11856924.100852,small,/small/small_33.html,0.4000979988632025,200,10332
11856934.219766,small,/small/small_50.html,0.44030100070813205,200,10332
11856944.454663001,large,/large/large_04.html,0.9189979991788277,200,512093
11856954.79989,small,/small/small_03.html,0.40795000131765846,200,10332
11856960.276299,large,/large/large_10.html,0.8656589998281561,200,512093
11856970.233662,large,/large/large_03.html,0.9136949993262533,200,512093
11856980.41189,large,/large/large_18.html,1.099875998988864,200,512093
11856990.640259,small,/small/small_42.html,0.523142000020016,200,10332
11857000.965542,small,/small/small_16.html,0.45946200043545105,200,10332
11857011.20347,small,/small/small_12.html,0.40324499968846794,200,10332
11857021.434721,large,/large/large_06.html,0.8987420005723834,200,512093
11857031.775874,small,/small/small_42.html,0.42364600085420534,200,10332
11857042.091043001,large,/large/large_14.html,0.8604979993833695,200,512093
11857052.224583,small,/small/small_49.html,0.4014609985460993,200,10332
11857062.454606999,small,/small/small_19.html,0.4048570008308161,200,10332
11857072.71081,large,/large/large_14.html,0.8968610000010813,200,512093
11857083.050478,small,/small/small_41.html,0.40685400017537177,200,10332
11857093.227977,small,/small/small_42.html,0.40048399932857137,200,10332
11857103.452681,small,/small/small_46.html,0.3946150009142002,200,10332
11857113.803309,small,/small/small_30.html,0.4487060014071176,200,10332
11857124.10272,small,/small/small_17.html,0.4163710000284482,200,10332
11857134.224127,small,/small/small_18.html,0.408543999583344,200,10332
11857144.463895,large,/large/large_01.html,0.9379060011269758,200,512093
11857154.758519,large,/large/large_19.html,0.9355769998364849,200,512093
