ts_ms,file_type,uri,latency_ms,status,bytes_received
9235597.550943999,small,/small/small_26.html,2.2828639994258992,200,10332
9235607.938485,small,/small/small_38.html,0.5262730010144878,200,10332
9235618.211679999,small,/small/small_15.html,0.4322810000303434,200,10332
9235628.343059,small,/small/small_10.html,0.4671019996749237,200,10332
9235638.581671001,small,/small/small_03.html,0.4573340011120308,200,10332
9235648.863799,small,/small/small_21.html,0.7037970008241246,200,10332
9235659.104321,small,/small/small_04.html,0.470425000457908,200,10332
9235669.251966,small,/small/small_09.html,0.4929999995511025,200,10332
9235679.485907,small,/small/small_19.html,0.5072309995739488,200,10332
9235689.824415,small,/small/small_46.html,0.44419900041248184,200,10332
9235700.181877,small,/small/small_06.html,0.46666299931530375,200,10332
9235710.303828001,small,/small/small_46.html,0.42026499977509957,200,10332
9235720.645619,small,/small/small_10.html,0.46275699969555717,200,10332
9235730.991258001,small,/small/small_05.html,0.5087389999971492,200,10332
9235741.2314,small,/small/small_45.html,0.43229800030530896,200,10332
9235751.463113,small,/small/small_08.html,0.4376440010673832,200,10332
9235761.723585,small,/small/small_22.html,0.42764200043166056,200,10332
9235771.907326,small,/small/small_50.html,0.5729309996240772,200,10332
9235782.127124999,small,/small/small_10.html,0.5634959998133127,200,10332
9235792.235282,small,/small/small_23.html,0.4746570011775475,200,10332
9235802.498295,small,/small/small_39.html,0.4651100007322384,200,10332
9235807.673522,small,/small/small_26.html,0.43451000055938493,200,10332
9235818.021946,small,/small/small_20.html,0.46249099978012964,200,10332
9235828.233465,small,/small/small_50.html,0.4193820004729787,200,10332
9235838.577376,small,/small/small_08.html,0.4424130002007587,200,10332
9235848.909378001,small,/small/small_40.html,0.4617380000127014,200,10332
9235859.162361,small,/small/small_46.html,0.44372900083544664,200,10332
9235869.294978,small,/small/small_05.html,0.45204600064607803,200,10332
9235879.557839,small,/small/small_08.html,0.42953599950124044,200,10332
9235889.893271,small,/small/small_12.html,0.45346099977905396,200,10332
9235900.03736,small,/small/small_49.html,0.5053229997429298,200,10332
9235910.175893,small,/small/small_41.html,0.4179109982942464,200,10332
9235920.373127999,small,/small/small_11.html,0.45386799865809735,200,10332
9235930.709764,small,/small/small_13.html,0.437253000200144,200,10332
9235941.056637,small,/small/small_07.html,0.403793001169106,200,10332
9235951.232885,small,/small/small_22.html,0.4413539991219295,200,10332
9235961.561792001,small,/small/small_01.html,0.39927999932842795,200,10332
9235971.900948,small,/small/small_12.html,0.46030499834159855,200,10332
9235982.173259001,small,/small/small_26.html,0.4431750003277557,200,10332
9235992.298927,small,/small/small_02.html,0.4036650007037679,200,10332
9236002.615728999,small,/small/small_47.html,0.4113199993298622,200,10332
9236007.786307,small,/small/small_50.html,0.40158400042855646,200,10332
